x,y
-1.7587939698492452,1.084571568268829
-1.6582914572864311,4.261726076525693
-1.557788944723617,0.6191984703550117
-1.457286432160803,3.499154002943355
-1.356783919597989,1.326371528749677
-1.2562814070351749,5.733518795099011
-1.1557788944723608,6.032968501187373
-1.0552763819095468,3.6475669322208937
-0.9547738693467327,1.0267976259357487
-0.8542713567839186,8.818449509362534
-0.7537688442211046,2.080796337453557
-0.6532663316582905,10.857781398795064
-0.5527638190954764,6.596514584728854
-0.4522613065326624,11.760661272522489
-0.3517587939698483,7.791475243995071
-0.25125628140703427,9.951641446300716
-0.1507537688442202,10.524496283599523
-0.05025125628140614,8.087047444694758
0.05025125628140792,13.414147524626266
0.15075376884422198,7.8873160316053434
0.25125628140703604,9.365855993229026
0.3517587939698501,9.242498770337267
0.45226130653266416,15.646002003145767
0.5527638190954782,15.959121384893717
0.6532663316582923,16.075082391362457
0.7537688442211063,10.38917066859465
0.8542713567839204,13.989184999148547
0.9547738693467345,17.205327092299203
1.0552763819095485,18.800939335347305
1.1557788944723626,18.307727248426144
1.2562814070351767,20.117176145591515
1.3567839195979907,16.271023384982303
1.4572864321608048,22.283638828666433
1.5577889447236188,21.781727160242315
1.658291457286433,16.241932136189323
1.758793969849247,20.598141798560395
1.859296482412061,22.196898262689903
1.959798994974875,21.859076333954697
2.060301507537689,19.63597016857192
2.160804020100503,24.19216153193296
2.2613065326633173,26.455597131395148
2.3618090452261313,27.195347708025096
2.4623115577889454,26.553376990039133
2.5628140703517595,26.335574278086547
2.6633165829145735,26.910313789283876
2.7638190954773876,23.424634578896754
2.8643216080402016,20.84325370950789
2.9648241206030157,21.637844873887712
3.0653266331658298,29.37682129809282
3.165829145728644,30.201435360103517
3.266331658291458,27.949772013173046
3.366834170854272,27.716925425478586
3.467336683417086,32.56791094674688
3.5678391959799,25.251429781432396
3.668341708542714,25.032478637219782
3.768844221105528,25.895443700482033
3.8693467336683423,30.450005262736557
3.9698492462311563,36.42197886448422
4.07035175879397,27.10589955983884
4.170854271356784,34.65345711382825
4.2713567839195985,33.82138179877436
4.371859296482413,35.96511072168642
4.472361809045227,32.86038001266361
4.572864321608041,30.49534871318532
4.673366834170855,30.68482229157788
4.773869346733669,35.204726970322284
4.874371859296483,31.667221557911063
4.974874371859297,40.773789714173255
5.075376884422111,33.55884507269553
5.175879396984925,42.28063302726771
5.276381909547739,41.35876727537217
5.376884422110553,41.43228777973411
5.477386934673367,37.048763924626634
5.577889447236181,38.751889650345426
5.678391959798995,39.439251503630224
5.778894472361809,39.330657432964486
5.8793969849246235,36.895816829536784
5.9798994974874375,41.75835215206151
6.080402010050253,40.39151356799647
6.180904522613066,44.13070005726126
6.2814070351758815,38.64201670245791
6.381909547738694,40.9981000890942
6.48241206030151,46.494210185157
6.582914572864322,49.42283490287664
6.683417085427138,49.41348306300592
6.78391959798995,49.60082309114809
6.884422110552766,45.0446611009641
6.984924623115578,52.086369581426574
7.085427135678394,43.00372777319892
7.185929648241206,47.391100403482376
7.286432160804022,45.69220409492033
7.386934673366834,49.203929023518484
7.48743718592965,44.88472268094688
7.5879396984924625,47.49023733419685
7.688442211055278,48.14545517177937
7.788944723618091,47.00891028215473
7.8894472361809065,47.95538906941894
7.989949748743719,47.52616295394927
8.090452261306535,51.43067550851262
8.190954773869347,50.31674552350988
8.291457286432163,56.256781240569794
8.391959798994975,53.38334948365794
8.49246231155779,59.25561534722096
8.592964824120603,54.99420025072247
8.693467336683419,56.51552193189381
8.793969849246231,61.291705098162375
8.894472361809047,53.62068261387799
8.99497487437186,53.624466638989595
9.095477386934675,61.86378551015738
9.195979899497488,62.271198671776325
9.296482412060303,59.80763132494507
9.396984924623116,64.3421149996369
9.497487437185931,62.408092956133146
9.597989949748744,64.1211009027327
9.69849246231156,63.12080892020832
9.798994974874372,64.74663383243397
9.899497487437188,61.92979448500185
10.0,63.87920497770248
